Id,ÐÔ×´1,ÐÔ×´2,blueref,greenref,redref,rededgeref,NIRref,GIgreen,CIre,DVI,EVI,ExG,GBNDVI,GNDVI,MEVI,MSR,MTCI,MTVI2,NDVI,NDRE,NGRDI,NIRRENDVI,NPCI,PSRI,REDVI,RENDVI,RERVI,RGRI,RVI,TCVI,SARE,SAVI,LCI,OSAVI
92,119.28,52.5,0.276095271,0.308478782,0.178234269,0.424537115,0.494000073,0.601406973,0.163620458,0.315765804,1.60225022,0.213196448,-0.083975666,0.23118527,0.100517589,0.111236436,0.282022552,-0.058023067,0.469725785,0.075623457,0.267600208,0.440836178,-0.215396521,-0.198099165,0.069462957,0.408617352,1.163620458,0.577784532,2.771633516,2.629642403,0.30944437,0.592392156,0.103331462,0.379419339
95,78.72,38.2,0.225931621,0.202498559,0.132303146,0.316789032,0.408856421,1.019058425,0.290626819,0.276553275,1.360486655,0.083394991,-0.023377608,0.337541803,0.128524605,0.192025329,0.499048414,-0.03587407,0.511038318,0.126876546,0.20966265,0.465577731,-0.261360658,-0.229000866,0.092067389,0.41079737,1.290626819,0.65335352,3.090300063,-25.59030969,0.344365621,0.599554358,0.170129837,0.394422736
96,78.6,27.7,0.157306824,0.106278383,0.080735726,0.197412977,0.289686999,1.72573775,0.467416198,0.208951273,0.878980365,-0.07401753,0.047177126,0.463193565,0.137551859,0.297565483,0.790848452,-0.008299547,0.564088699,0.189435491,0.136581442,0.502070412,-0.321669794,-0.264323557,0.092274023,0.419477961,1.467416198,0.759662728,3.588089358,-1.52510996,0.37518522,0.586788555,0.249104649,0.393933486
105,82.56,28.2,0.179506012,0.134640825,0.10017596,0.242918679,0.338459468,1.513795267,0.393303593,0.238283508,1.004195132,-0.02510198,0.037254667,0.430814875,0.133723326,0.254231299,0.669321628,-0.026531046,0.543238173,0.16433502,0.146773431,0.487414063,-0.283643784,-0.234385681,0.095540789,0.416044738,1.393303593,0.744023664,3.378649617,-2.081781477,0.364918572,0.596022726,0.217813663,0.398044448
111,74.62,28.9,0.162178737,0.12666117,0.106409023,0.246962691,0.348838899,1.754110813,0.412516591,0.242429876,0.78613752,-0.038622292,0.094089674,0.467250675,0.135426406,0.265586665,0.724820694,-0.034429953,0.532522752,0.170990157,0.086892911,0.473626323,-0.207640567,-0.159872408,0.101876208,0.397750196,1.412516591,0.840107686,3.278283079,-0.965116068,0.370449298,0.59375128,0.223781818,0.394036075
122,85.1,33.3,0.17237307,0.142283458,0.105374987,0.264869988,0.382459575,1.688011528,0.443952097,0.277084588,0.959551827,0.016234161,0.097262202,0.457702346,0.154353215,0.283981316,0.737261893,-0.017910836,0.567988843,0.181653355,0.14902973,0.508786856,-0.241218909,-0.175176901,0.117589587,0.430782353,1.443952097,0.740599001,3.629510065,-1.516279207,0.381043924,0.625537556,0.241043985,0.42770887
127,83.78,39,0.173255807,0.151431552,0.104016838,0.246002663,0.325349623,1.148492963,0.322545128,0.221332784,0.851237901,0.059692575,0.00101881,0.364775458,0.119094592,0.211645192,0.5588372,-0.02827592,0.515486896,0.138875721,0.18561367,0.466160062,-0.249714387,-0.212814043,0.07934696,0.405651181,1.322545128,0.686890132,3.127855332,-1.760997473,0.346605271,0.575792922,0.184800089,0.375543569
131,86.4,41.3,0.225748596,0.215878149,0.144396211,0.337762652,0.432430552,1.00312331,0.280279359,0.288034341,1.188862084,0.105134943,-0.01052127,0.33402668,0.128630432,0.185608169,0.48957771,-0.04130966,0.499342887,0.122914483,0.198409728,0.454586701,-0.219785294,-0.188128209,0.0946679,0.401043009,1.280279359,0.668878308,2.994749995,-10.63574839,0.34279409,0.598361173,0.164118425,0.390911888
145,83.7,38.8,0.184681575,0.15745141,0.126136982,0.280464906,0.369879102,1.349163483,0.318807078,0.24374212,0.821688496,0.008722026,0.038968605,0.402835959,0.119423831,0.209360933,0.579377956,-0.051496591,0.49139963,0.137487539,0.110422107,0.441017192,-0.188356169,-0.158280347,0.089414197,0.379555354,1.318807078,0.801116879,2.932360489,-1.306596823,0.349311148,0.57672502,0.180264713,0.371549
152,87.28,29.8,0.166795898,0.159616207,0.122601795,0.265582454,0.345604226,1.16522014,0.301306699,0.223002431,0.671495241,0.066444982,0.028559009,0.368132417,0.114843299,0.198619341,0.559668512,-0.041658268,0.476291249,0.130928528,0.131155388,0.427355496,-0.152710626,-0.127874892,0.080021772,0.368331942,1.301306699,0.768103676,2.818916519,-0.814125535,0.342920355,0.56049925,0.170911455,0.354982957
154,81.56,30.9,0.081406365,0.116569476,0.050801953,0.240760009,0.317305118,1.722025781,0.317931161,0.266503165,0.658638065,0.405705961,0.231580996,0.462658209,0.101379196,0.208825163,0.402957951,-0.071461572,0.723982739,0.137161606,0.392943549,0.691954904,-0.231486285,-0.096451051,0.076545109,0.651518652,1.317931161,0.435808366,6.245923656,-0.385616501,0.344726411,0.681160195,0.207942512,0.50463851
155,77.42,28.4,0.101648706,0.143895517,0.062358553,0.267546275,0.33293391,1.313719821,0.244397479,0.270575356,0.716020024,0.402022277,0.151068264,0.396448672,0.08793411,0.163134883,0.31867226,-0.082444031,0.684494095,0.108892244,0.395322932,0.656046409,-0.239563498,-0.118011868,0.065387635,0.621960348,1.244397479,0.433359944,5.33902557,-0.619703911,0.326883196,0.66930655,0.16541584,0.487266395
157,92.24,36.2,0.183062177,0.1768546,0.122150182,0.290049111,0.379323515,1.144832623,0.307790649,0.257173333,0.869700559,0.100601876,0.026252273,0.364036106,0.124461817,0.202608293,0.531715148,-0.038781852,0.51283514,0.133370264,0.182954995,0.465234573,-0.199572508,-0.160580596,0.089274404,0.407324642,1.307790649,0.690681394,3.105386421,-1.683292715,0.347103613,0.59222533,0.178024101,0.38878845
158,77.62,35.4,0.134195958,0.1275902,0.062896567,0.254376755,0.369789055,1.898255943,0.453706158,0.306892488,1.035820838,0.178906577,0.171005598,0.486950054,0.148794449,0.28964324,0.602737554,-0.026156379,0.709273599,0.184906476,0.339622716,0.66453328,-0.361755938,-0.192810983,0.1154123,0.603518087,1.453706158,0.492957663,5.879320191,-1.53791488,0.38202564,0.699537061,0.266734771,0.517799786
167,84.54,36.1,0.182280173,0.170379757,0.095373333,0.291995926,0.383106946,1.248547325,0.312028392,0.287733612,1.222846335,0.140851163,0.041381335,0.384340199,0.122643409,0.205209533,0.463380216,-0.047119344,0.601348948,0.13495872,0.28224102,0.559399969,-0.313004655,-0.226847467,0.091111019,0.507584399,1.312028392,0.559769161,4.016918903,-4.360403826,0.348487446,0.644977902,0.190417502,0.450653876
176,86.68,33,0.186818364,0.16938181,0.12355959,0.265509982,0.342513382,1.022137919,0.290020735,0.218953792,0.801754604,0.059166419,-0.01958856,0.338216834,0.115606161,0.191650228,0.542466977,-0.032550028,0.469784359,0.126645462,0.156421116,0.422039796,-0.203812073,-0.184689935,0.0770034,0.364845782,1.290020735,0.729473781,2.77205017,-1.701474309,0.339745109,0.555770223,0.165217476,0.349725674
180,131.28,37.7,0.186280157,0.209359394,0.093288102,0.332388951,0.418605706,0.99945987,0.259385141,0.325317605,1.399256087,0.284603518,0.028205453,0.333213283,0.116967898,0.172563905,0.360587405,-0.052508273,0.635517757,0.11480342,0.383519751,0.602000849,-0.332627372,-0.222147127,0.086216755,0.561695417,1.259385141,0.445588325,4.487235769,-55.91709749,0.336131084,0.676985495,0.168427032,0.484180091
192,121.5,36.2,0.273976843,0.291927769,0.19211797,0.406754505,0.460960259,0.579021622,0.133264053,0.268842289,1.202676266,0.155352528,-0.102198795,0.224512124,0.079154257,0.091241141,0.252546725,-0.074021587,0.411654036,0.062469554,0.206199106,0.3861804,-0.175627083,-0.177583362,0.054205754,0.358401068,1.133264053,0.658101047,2.399360446,4.119017475,0.298496947,0.54769546,0.083000399,0.330647506
194,145,45,0.231160729,0.205639487,0.133646322,0.343516776,0.418378725,1.034525228,0.217928074,0.284732403,1.46301361,0.081465871,-0.021541096,0.340918315,0.096611859,0.146332048,0.35670552,-0.082643981,0.515796167,0.098257503,0.212190324,0.480575743,-0.267304065,-0.233076879,0.074861949,0.439829599,1.217928074,0.649905927,3.130491882,408.558201,0.323981898,0.605016847,0.13561332,0.399890994
206,69.84,36.1,0.125558385,0.133772639,0.053059065,0.266008644,0.378615901,1.830294034,0.423321797,0.325556835,1.077599691,0.284669169,0.186982448,0.477846875,0.142803085,0.271934987,0.528797747,-0.036135183,0.754171219,0.17468658,0.432012188,0.717298259,-0.405891582,-0.191485142,0.112607257,0.667411876,1.423321797,0.396636158,7.135743875,-1.674504934,0.375870968,0.727583675,0.260861217,0.550229187
210,71.08,42,0.209458618,0.177861396,0.12501518,0.305955217,0.413316167,1.323810434,0.350904133,0.288300987,1.21652635,0.041474787,0.032469372,0.398280967,0.140151531,0.228860596,0.593350992,-0.035611297,0.535545604,0.14926348,0.174481024,0.484102113,-0.252466524,-0.204307124,0.10736095,0.419843306,1.350904133,0.70287979,3.30612783,-4.440074085,0.360764593,0.615710418,0.199432841,0.412842682
212,117.84,48,0.18233012,0.301803369,0.12113178,0.417158041,0.462035478,0.530915577,0.107578982,0.340903698,1.03763192,0.495889739,-0.023355248,0.20977214,0.065939661,0.074102951,0.151599515,-0.083983056,0.584572767,0.051043867,0.427185087,0.567948582,-0.201667293,-0.132453768,0.044877437,0.549938432,1.107578982,0.401359935,3.814320874,7.080785463,0.289742911,0.65916598,0.076954659,0.458717326
229,107.6,47.2,0.199479976,0.225436008,0.098218029,0.361722573,0.448330322,0.988725429,0.239431419,0.350112294,1.616284806,0.292800713,0.026812983,0.330818422,0.112308655,0.159997153,0.32867649,-0.066172735,0.64058796,0.106916165,0.393067797,0.609660778,-0.340149902,-0.225864596,0.086607749,0.572909944,1.239431419,0.435680305,4.564643862,10.14071675,0.331701346,0.689536775,0.158463105,0.495524889
230,83.1,33.6,0.215597839,0.206381162,0.104548835,0.350317797,0.445429359,1.158284964,0.2715008,0.340880524,1.869934544,0.175898869,0.027034969,0.366744919,0.118920525,0.18014187,0.386995825,-0.066393369,0.619807345,0.119524854,0.327508855,0.583820975,-0.346869148,-0.249307778,0.095111562,0.540309939,1.2715008,0.506581288,4.260490895,10.91805742,0.340950821,0.67611227,0.17293697,0.48012816
263,91,32.26,0.113624356,0.150580043,0.067717811,0.26235332,0.326433858,1.167842768,0.244252817,0.258716047,0.734522967,0.36098193,0.105359682,0.368655534,0.090447737,0.163043576,0.329233539,-0.068953321,0.656387039,0.108834805,0.379583357,0.625983545,-0.25314876,-0.140630463,0.064080537,0.589677469,1.244252817,0.449713053,4.820502212,-0.815562969,0.326396658,0.651638402,0.162578374,0.46686866
309,79.7,34.16,0.136546295,0.159584029,0.073830459,0.273492094,0.360787275,1.260798128,0.31918722,0.286956815,0.920119344,0.294061718,0.098424749,0.38665323,0.120916857,0.209593394,0.437215599,-0.042754444,0.66025105,0.137628915,0.367387519,0.622321752,-0.298112005,-0.17383051,0.087295181,0.5748594,1.31918722,0.462643158,4.886699582,-1.527202789,0.348719007,0.669148966,0.200855083,0.482590409
316,78.64,32.2,0.152848898,0.200743914,0.112011564,0.317817318,0.386186607,0.923777411,0.215121344,0.274175042,0.751667593,0.293440896,0.044058802,0.315953399,0.095620786,0.144538899,0.332202999,-0.066688773,0.550333297,0.097114925,0.283711575,0.517205607,-0.154184331,-0.105745079,0.068369289,0.478808572,1.215121344,0.557982368,3.44773871,-0.972471107,0.321665626,0.61644709,0.137233118,0.416553941
328,84.2,40.16,0.168329606,0.232008583,0.099873014,0.316216796,0.363851009,0.568265297,0.150637834,0.263977995,0.941948232,0.391463734,-0.047746265,0.221264251,0.078289737,0.102718915,0.220178333,-0.050187724,0.569256674,0.070043329,0.398140693,0.545935696,-0.255242071,-0.188144572,0.047634213,0.519944918,1.150637834,0.430471204,3.643136365,-6.167611305,0.30121585,0.619860039,0.102721038,0.423228841
331,78.5,36.22,0.166391836,0.181441823,0.093929092,0.298571821,0.421957072,1.325577773,0.413251493,0.32802798,1.111819279,0.232166969,0.096290341,0.398600744,0.166505129,0.266019296,0.602930049,-0.003971278,0.635853418,0.171242614,0.317799473,0.586391774,-0.278359274,-0.171730134,0.123385251,0.521381537,1.413251493,0.51768159,4.492293754,-2.75551107,0.377131971,0.678298611,0.239171468,0.48533022
333,93.78,34.26,0.165330553,0.194746095,0.091189367,0.30099352,0.374592217,0.923490259,0.244519206,0.28340285,1.03924882,0.294664933,0.019757974,0.31588621,0.106977485,0.16321171,0.350797139,-0.048049156,0.608445803,0.108940572,0.362168188,0.574857141,-0.289027012,-0.197925058,0.073598697,0.534965089,1.244519206,0.468247474,4.107849733,-3.643843011,0.329515807,0.645934816,0.158011178,0.45287822
336,87.34,35.2,0.109000617,0.140048945,0.068724127,0.268325052,0.338709067,1.418504955,0.26230877,0.26998494,0.723006724,0.322157403,0.152544771,0.414948925,0.092693858,0.174396141,0.352623687,-0.082238879,0.662648367,0.115947378,0.341638017,0.630754848,-0.226622862,-0.118911756,0.070384014,0.592201192,1.26230877,0.490715063,4.928532135,-0.628625318,0.332125102,0.66066521,0.172749829,0.475800399
338,92.5,40.64,0.082333621,0.172146177,0.043858036,0.404516943,0.466911633,1.712297433,0.154244935,0.423053596,0.950632942,0.731052755,0.29447513,0.461250065,0.05992766,0.105090479,0.173001938,-0.199407399,0.828266873,0.071600463,0.593914991,0.817095215,-0.304898007,-0.082404426,0.06239469,0.80436894,1.154244935,0.254772062,10.6459767,-0.7139148,0.305638577,0.806086308,0.122158173,0.630698757
341,88.34,36.74,0.197972781,0.229870155,0.13310568,0.357383958,0.421452052,0.833435284,0.179269641,0.288346372,0.980382786,0.229364765,-0.007524928,0.294143046,0.086967289,0.121437066,0.285663393,-0.081447234,0.519957355,0.08226134,0.266586546,0.490527668,-0.195926671,-0.153913358,0.064068094,0.457253854,1.179269641,0.579047248,3.166296515,-4.496224444,0.312272406,0.608391151,0.11553007,0.403531245
343,93.8,44.38,0.198401145,0.225200756,0.138436721,0.330810569,0.386399905,0.715801987,0.168039782,0.247963184,0.850340279,0.202056659,-0.045928288,0.263569285,0.08261121,0.114124394,0.288965139,-0.066576521,0.472457851,0.077507702,0.238600367,0.442957607,-0.178021626,-0.155187473,0.055589336,0.40996262,1.168039782,0.614725825,2.791166267,-3.059944998,0.307473877,0.570019958,0.105917409,0.362076406
351,78.14,30,0.171174683,0.19010216,0.101404227,0.289793024,0.365170351,0.920916365,0.260107457,0.263766123,0.955971416,0.23261252,0.005359656,0.315283373,0.112291473,0.173016794,0.40011576,-0.038174045,0.565324678,0.115086323,0.304274405,0.527127266,-0.255964248,-0.191062762,0.075377327,0.481569837,1.260107457,0.533419648,3.601135374,-2.77666012,0.333293235,0.618093052,0.161554723,0.420965249
355,77.3,29.12,0.154581442,0.166159947,0.083525002,0.2925676,0.386916944,1.328581291,0.32248733,0.303391942,1.040858333,0.23304794,0.093513425,0.399143411,0.124397715,0.211609899,0.451340278,-0.049278397,0.644908356,0.13885429,0.330956854,0.605332105,-0.298423005,-0.183647787,0.094349344,0.555827466,1.32248733,0.502678313,4.632348818,-2.169019598,0.351507168,0.671119208,0.200554702,0.481236923
361,92.98,40.36,0.195139914,0.1880145,0.128379207,0.308971843,0.386603202,1.056241419,0.251257068,0.258223994,0.931101835,0.10265186,0.004480355,0.345601435,0.106034909,0.167457939,0.429870017,-0.061226651,0.501422942,0.111607453,0.188484445,0.460780439,-0.20635784,-0.172685344,0.077631359,0.412923749,1.251257068,0.682815461,3.011416021,-2.382363562,0.332099628,0.587555467,0.150745652,0.382564036
363,72.76,33.98,0.141492039,0.19599077,0.087086007,0.29795667,0.335113508,0.709843316,0.124705507,0.2480275,0.778551212,0.384869278,-0.003522619,0.261949948,0.05619869,0.0855532,0.176206766,-0.086198001,0.587465148,0.058693078,0.38471811,0.568476435,-0.238019497,-0.162351055,0.037156838,0.5476553,1.124705507,0.444337288,3.848075238,-1.600225016,0.29207688,0.618978994,0.08800777,0.426018047
380,73.8,34.32,0.185209556,0.216310171,0.12165713,0.325839119,0.387251399,0.790259778,0.18847424,0.265594269,0.911914772,0.240365479,-0.018089313,0.283220862,0.08926412,0.127403477,0.300772271,-0.064964411,0.521889993,0.086121297,0.280065677,0.491189785,-0.207101092,-0.164111546,0.06141228,0.456276425,1.18847424,0.562419832,3.183137712,-3.144770967,0.313765845,0.599968749,0.120674496,0.397056185
383,81.4,31.16,0.212092457,0.216004518,0.160465287,0.340335036,0.420024832,0.944518734,0.23415102,0.259559545,0.819189392,0.101011051,-0.009517669,0.320771854,0.10815655,0.156653388,0.443041681,-0.061068161,0.44713861,0.104805368,0.14752639,0.406393396,-0.138574948,-0.122914566,0.079689796,0.359164603,1.23415102,0.742879308,2.617543272,-1.790364521,0.328872685,0.562537789,0.137280194,0.350523982
384,81.68,29.62,0.189327381,0.210133823,0.152021352,0.312989002,0.358149355,0.704386995,0.144287347,0.206128003,0.606029176,0.143103189,-0.054529136,0.260460872,0.068009314,0.098534146,0.280555458,-0.076596771,0.404037315,0.067289185,0.160462903,0.376438456,-0.109290076,-0.104163329,0.045160353,0.346159281,1.144287347,0.723450181,2.355914809,-0.906317991,0.299026677,0.52116015,0.088520082,0.307575369
388,89.5,31.08,0.054151004,0.106322143,0.011571772,0.334936962,0.433390732,3.076203866,0.293947161,0.421818959,0.961573934,0.853971803,0.459562526,0.606004792,0.093035514,0.194078562,0.304466196,-0.165078846,0.947987652,0.128140336,0.803691781,0.941517661,-0.647861123,-0.098246752,0.098453769,0.933209347,1.293947161,0.108836898,37.45240745,-0.571754247,0.346681814,0.856966501,0.221263069,0.697264635
392,87.62,31.22,0.26154544,0.259603801,0.194770448,0.387403434,0.459410523,0.769660236,0.185871066,0.264640075,0.992734212,0.087847442,-0.062962728,0.277889766,0.098006025,0.125718595,0.373804564,-0.070786687,0.404536491,0.08503295,0.142687118,0.369855838,-0.146335013,-0.145349286,0.072007089,0.330885654,1.185871066,0.750260389,2.358728066,-27.30996998,0.315651142,0.542684853,0.110072124,0.325038393
399,80.4,26.12,0.181735242,0.196120013,0.117287668,0.259711075,0.325000155,0.657149364,0.251391202,0.207712487,0.780039025,0.188263049,-0.075200531,0.247313671,0.115566815,0.167542346,0.458415372,-0.004366222,0.469631938,0.111660382,0.251532908,0.427366821,-0.215527214,-0.198300135,0.065289079,0.377782182,1.251391202,0.598040281,2.770966134,-2.406529292,0.328217564,0.55003776,0.147616724,0.344872467
400,74.1,33.96,0.207897607,0.208594467,0.133409694,0.298029428,0.366526023,0.757122459,0.229831649,0.233116329,0.958928464,0.137991253,-0.063812127,0.274606032,0.107682518,0.153912466,0.416089816,-0.033037555,0.466292608,0.103071301,0.219835844,0.427041881,-0.218242952,-0.203226805,0.068496595,0.38155959,1.229831649,0.639564873,2.747371742,-4.915569031,0.324896054,0.560848415,0.137010805,0.353240965
401,69.5,41.38,0.237513011,0.271765561,0.149571717,0.36947525,0.418867801,0.541283593,0.133682975,0.269296084,1.258509313,0.237453634,-0.097410036,0.212996139,0.07729772,0.091518977,0.224610081,-0.061729779,0.47374624,0.062653626,0.290014321,0.44984432,-0.227188747,-0.209949999,0.049392551,0.423667891,1.133682975,0.550370385,2.800447907,5.16778982,0.297568624,0.579036023,0.086891479,0.36968901
410,78.54,32.74,0.198768425,0.193061088,0.14431698,0.299334717,0.358306341,0.855922103,0.197008968,0.213989361,0.729398088,0.080270544,-0.044689469,0.299700787,0.086399917,0.132913802,0.380418556,-0.065498598,0.42574499,0.089671445,0.144479185,0.389957561,-0.158711052,-0.15196897,0.058971624,0.349413151,1.197008968,0.747519768,2.482773275,-1.555183967,0.314972406,0.534324648,0.117327671,0.322942695
427,75.2,45.02,0.163635632,0.176527875,0.100037482,0.263951582,0.319447623,0.80961575,0.210250835,0.219410141,0.792202735,0.203049602,-0.031406208,0.288158888,0.087854782,0.141421991,0.338567826,-0.047487315,0.523046321,0.095125328,0.276572575,0.48926213,-0.241200739,-0.19908788,0.055496041,0.450326991,1.210250835,0.566695102,3.193279319,-1.849631728,0.316589985,0.577729682,0.132295616,0.378629474
432,82.9,31.44,0.203403396,0.205333644,0.152360547,0.310254243,0.365045775,0.777817642,0.17660204,0.212685228,0.705485805,0.097849904,-0.056464507,0.280010333,0.081217453,0.119703321,0.347015326,-0.068017525,0.411060358,0.081136578,0.148096051,0.378133613,-0.143473925,-0.139825887,0.054791532,0.341307065,1.17660204,0.742014527,2.39593374,-1.543734756,0.309214883,0.527148131,0.105896527,0.313969949
446,81.84,40.2,0.233818466,0.226849456,0.179492257,0.338463636,0.409027684,0.803079852,0.208483395,0.229535427,0.783565595,0.063090755,-0.059377371,0.286499099,0.101476188,0.140289252,0.443878944,-0.056230746,0.390021494,0.09440116,0.116545256,0.351120914,-0.131441567,-0.132817927,0.070564048,0.306920688,1.208483395,0.79123953,2.278804058,-2.358415595,0.320741516,0.523738781,0.119900861,0.306652387
492,87.76,36.8,0.058993738,0.09201971,0.014581974,0.29287535,0.407763043,3.43125763,0.392275054,0.393181069,0.93365401,0.667069813,0.459485319,0.631761162,0.116054397,0.253620956,0.412829424,-0.117570113,0.930947572,0.163975732,0.726421314,0.92007713,-0.603619893,-0.108915618,0.114887694,0.905144726,1.392275054,0.158465772,27.96350011,-0.567415478,0.370853202,0.834790633,0.272023319,0.675168597
501,128.16,26.6,0.222323537,0.221901384,0.150124669,0.321361862,0.393701455,0.774218116,0.225103231,0.243576786,0.971163767,0.120054868,-0.060295829,0.279076152,0.109102104,0.150906048,0.422452577,-0.040184861,0.447894602,0.101165298,0.192934645,0.408557872,-0.193849417,-0.183384813,0.072339593,0.363185756,1.225103231,0.676537779,2.622496735,-5.998562145,0.324958391,0.556838964,0.13301971,0.346075227
506,148.26,42.3,0.22612774,0.247904563,0.127766024,0.350932411,0.43210751,0.743039763,0.231312632,0.304341487,1.513397071,0.235818804,-0.046267466,0.270881878,0.120910154,0.154852827,0.3637425,-0.033427585,0.543589701,0.103666617,0.319797566,0.507916534,-0.277941368,-0.227632509,0.0811751,0.466194103,1.231312632,0.515383913,3.382022061,6.171301181,0.32857886,0.625788903,0.144988278,0.422770768
517,90.6,36.6,0.210679173,0.236074387,0.135102112,0.345302585,0.416555988,0.764511572,0.206350624,0.281453876,1.08740847,0.217180129,-0.034978846,0.276544898,0.103697811,0.138921199,0.338978324,-0.05221096,0.510196217,0.093525762,0.27203305,0.476380264,-0.218568973,-0.181433139,0.071253404,0.437548745,1.206350624,0.572286192,3.083267769,-16.56938573,0.320418343,0.601089668,0.129162254,0.3954903
523,114.84,48.6,0.250744579,0.295231612,0.165458474,0.400096499,0.466906345,0.581491703,0.166984332,0.301447871,1.301424642,0.244941918,-0.078064181,0.225254144,0.101028153,0.113435199,0.284735804,-0.049387111,0.476699306,0.077058394,0.281692925,0.447514014,-0.204914654,-0.182662123,0.066809846,0.414881021,1.166984332,0.560436171,2.821894419,3.628985201,0.309811707,0.591636321,0.105650796,0.380440756
546,102.7,35.3,0.207732696,0.193077926,0.124644949,0.312524771,0.403957026,1.092196836,0.292560025,0.279312076,1.175889439,0.102345868,0.003909705,0.353210644,0.124837788,0.193221134,0.486652871,-0.043101632,0.528397716,0.127612809,0.21538574,0.483749835,-0.249979948,-0.205684618,0.091432255,0.429764032,1.292560025,0.645568098,3.240861564,-5.709575818,0.344603183,0.608735381,0.172969945,0.405621951
600,85.58,34.8,0.142402709,0.14531242,0.062198261,0.266085635,0.364240632,1.506603586,0.368884992,0.302042371,1.128017303,0.245843316,0.117378368,0.429647535,0.131159342,0.239672937,0.481417735,-0.038810508,0.708289922,0.155720938,0.400529543,0.670351752,-0.39200424,-0.220196324,0.098154997,0.621070286,1.368884992,0.428031283,5.856122403,-2.382006669,0.361498431,0.696518338,0.230173652,0.515044916
614,62.24,45.9,0.171429429,0.016652993,0.085774614,0.253802786,0.359350943,20.57876078,0.415866818,0.273576328,1.162615172,-0.81757278,0.312857294,0.911421179,0.095699867,0.267557898,0.628157504,-0.181483171,0.614604855,0.172139795,-0.674833903,0.562766453,-0.333022817,-0.23835979,0.105548157,0.494815531,1.415866818,5.150702727,4.189478974,-1.131090591,0.372281991,0.643563905,0.237119966,0.452098454
9,86.58,38.8,0.139325856,0.125502446,0.074123223,0.230374126,0.341527344,1.721280392,0.482490024,0.267404121,0.901780353,0.110799952,0.126491843,0.462550577,0.155894787,0.306227778,0.711376481,-0.003015636,0.643338762,0.194357286,0.257377837,0.588288899,-0.305471606,-0.190914824,0.111153218,0.513143724,1.482490024,0.59061178,4.607561994,-1.267016948,0.385239103,0.651718461,0.267419863,0.464525073
32,134.6,45.4,0.238115856,0.253854712,0.151837366,0.396284375,0.460979918,0.815920272,0.163255346,0.309142552,1.31856334,0.182905795,-0.032520735,0.289752618,0.083595657,0.110997582,0.264660807,-0.094985383,0.504461215,0.075467441,0.251464969,0.476846371,-0.221253435,-0.187163229,0.064695543,0.445972109,1.163255346,0.598127034,3.036011027,9.146698002,0.308428275,0.608294343,0.105570689,0.400020235
63,130.6,41.6,0.264704804,0.239549101,0.168138431,0.347175474,0.411469835,0.717684742,0.185192693,0.243331404,1.398410061,0.068791633,-0.10132321,0.264079468,0.094667226,0.125279202,0.359112059,-0.058068136,0.419820451,0.084748907,0.175160297,0.385752026,-0.223097797,-0.234686395,0.064294361,0.347432974,1.185192693,0.701895482,2.447208718,8.273273477,0.313743281,0.543308798,0.110927267,0.329000384
68,132.68,61.2,0.203778577,0.186408405,0.109796769,0.342177479,0.441946934,1.37085304,0.29157224,0.332150165,1.450720655,0.118486779,0.062201469,0.406678376,0.118945984,0.192610251,0.429336212,-0.075725988,0.602000827,0.127236766,0.258643815,0.562439752,-0.299710451,-0.212654056,0.099769454,0.514145909,1.29157224,0.5890119,4.025136066,-10.26803814,0.346477225,0.66428472,0.180825724,0.466671028
79,120.62,39.8,0.201494456,0.182851322,0.11337489,0.318116216,0.401046328,1.193291927,0.260691244,0.287671438,1.261523722,0.102132183,0.021263966,0.373687077,0.106959191,0.173382722,0.405048232,-0.072084758,0.559213787,0.115314838,0.234538433,0.520569138,-0.27986073,-0.219724154,0.082930112,0.474497209,1.260691244,0.620038669,3.537346999,-6.031227339,0.335568837,0.626325815,0.16121052,0.426545651
81,87.42,40.8,0.268533997,0.209184602,0.150985508,0.364438492,0.47525678,1.27194916,0.304079537,0.324271272,2.207940595,-0.001829639,-0.002583297,0.388743559,0.132367556,0.200326527,0.519169542,-0.061300217,0.517804815,0.13197441,0.161587794,0.470999504,-0.280197911,-0.247336795,0.110818288,0.414130859,1.304079537,0.721781178,3.147697987,7.432791971,0.351696585,0.620070329,0.176957529,0.412431736
82,114.42,41.5,0.205899273,0.177738581,0.116149998,0.298704697,0.368187547,1.071511678,0.23261385,0.252037548,1.20975781,0.066884161,-0.020550393,0.348854828,0.095058209,0.155678544,0.380613866,-0.071561335,0.520375823,0.10418902,0.209564397,0.483314054,-0.278681814,-0.24375967,0.06948285,0.440044914,1.23261385,0.653487821,3.169931574,-5.876546107,0.325780824,0.593217571,0.143459557,0.391157632
85,113.52,60.9,0.291425047,0.285258512,0.185529642,0.385219904,0.451631895,0.583237228,0.172400206,0.266102254,1.754727573,0.122750871,-0.12160827,0.225777649,0.102265907,0.116968215,0.332575009,-0.044816903,0.417637033,0.079359321,0.211833856,0.385618215,-0.222024037,-0.234472824,0.066411991,0.349873713,1.172400206,0.650391256,2.434284307,3.055221066,0.311104919,0.549947915,0.104231011,0.333812209
89,123.62,59.3,0.259200994,0.25198118,0.173274602,0.373316332,0.453389785,0.799300192,0.214492232,0.280115183,1.275500489,0.104443064,-0.059915062,0.285535719,0.111001676,0.144136671,0.400283747,-0.055255343,0.446993939,0.096858426,0.185080558,0.409251852,-0.19868495,-0.189519912,0.080073453,0.365980695,1.214492232,0.687648984,2.616596891,10.09458172,0.324368903,0.569523853,0.127777252,0.356079654
